4266,2,Spring,2009,11,3,13
4267,1,Spring,2004,18,14,7
4268,1,Spring,2011,7,19,14
4269,1,Spring,2007,11,5,5
4270,1,Fall,2014,19,4,8
4270,2,Fall,2012,19,8,7
4271,1,Fall,2009,7,3,12
4272,1,Fall,2014,19,5,15
4272,2,Spring,2012,19,6,11
4273,1,Spring,2001,19,1,13
4274,1,Spring,2001,19,8,14
4275,1,Fall,2012,19,10,4
4275,2,Spring,2011,19,6,13
4276,1,Spring,2009,18,2,6
4276,2,Fall,2005,18,6,7
4277,1,Fall,2005,2,6,2
4278,1,Spring,2008,11,5,10
4278,2,Fall,2006,11,3,16
4279,1,Spring,2008,10,12,16
4280,1,Fall,2010,10,5,16
4281,1,Spring,2009,19,8,10
4281,2,Spring,2010,19,12,6
4282,1,Spring,2010,2,6,7
4283,1,Fall,2010,7,4,6
4284,1,Fall,2011,11,1,4
4284,2,Spring,2014,11,3,6
4285,1,Fall,2003,19,12,8
4286,1,Spring,2010,19,2,5
4286,2,Spring,2005,19,2,16
4287,1,Fall,2014,19,3,9
4288,1,Spring,2011,11,5,11
4288,2,Fall,2012,11,6,4
4289,1,Fall,2004,7,13,16
4289,2,Spring,2002,7,17,13
4290,1,Fall,2007,10,2,10
4290,2,Spring,2001,10,3,9
4291,1,Fall,2003,18,26,13
4292,1,Spring,2005,2,6,6
4293,1,Spring,2009,18,24,4
4293,2,Fall,2003,18,19,13
4294,1,Fall,2003,2,6,9
4294,2,Fall,2002,2,5,10
4295,1,Fall,2000,18,9,3
4295,2,Spring,2000,18,16,16
4296,1,Spring,2012,10,4,10
4296,2,Spring,2014,10,13,6
4297,1,Spring,2005,10,7,4
4297,2,Fall,2003,10,13,9
4298,1,Spring,2012,11,6,6
4299,1,Fall,2006,19,4,11
4299,2,Fall,2005,19,7,3
4300,1,Spring,2013,18,1,15
4300,2,Spring,2002,18,14,5
4301,1,Spring,2014,10,4,3
4301,2,Spring,2003,10,1,3
4302,1,Fall,2008,7,6,4
4302,2,Spring,2011,7,17,2
4303,1,Fall,2013,18,18,10
4303,2,Fall,2014,18,8,15
4304,1,Fall,2012,2,4,13
4305,1,Spring,2001,7,3,9
4306,1,Spring,2000,18,24,15
4307,1,Spring,2002,7,14,3
4307,2,Spring,2009,7,1,4
4308,1,Spring,2001,2,4,4
4309,1,Spring,2003,11,6,3
4310,1,Spring,2015,19,11,16
4311,1,Fall,2015,2,2,9
4312,1,Spring,2015,10,4,10
4312,2,Fall,2000,10,9,12
4313,1,Spring,2007,10,8,3
4313,2,Fall,2014,10,8,10
4314,1,Fall,2002,18,18,12
4314,2,Fall,2015,18,2,3
4315,1,Spring,2001,19,12,8
4316,1,Fall,2014,2,1,4
4317,1,Spring,2012,18,19,10
4318,1,Fall,2001,18,17,5
4318,2,Spring,2009,18,12,4
4319,1,Spring,2004,7,4,14
4319,2,Fall,2010,7,16,3
4320,1,Fall,2001,2,2,2
4321,1,Fall,2008,10,2,10
4321,2,Spring,2004,10,1,8
4322,1,Spring,2014,7,14,6
4322,2,Spring,2014,7,5,1
4323,1,Fall,2011,18,25,15
4323,2,Spring,2008,18,23,14
4324,1,Fall,2015,7,16,3
4325,1,Fall,2008,10,6,12
4326,1,Spring,2008,11,3,5
4327,1,Spring,2006,7,4,7
4328,1,Spring,2002,11,1,6
4328,2,Fall,2011,11,4,14
4329,1,Fall,2004,18,5,16
4329,2,Fall,2007,18,11,3
4330,1,Spring,2011,10,1,12
4331,1,Fall,2010,7,11,3
4332,1,Fall,2012,2,4,8
4332,2,Fall,2004,2,3,13
4333,1,Fall,2011,19,11,11
4334,1,Fall,2010,11,1,3
4334,2,Spring,2007,11,2,14
4335,1,Fall,2002,10,4,13
4336,1,Fall,2009,10,2,9
4337,1,Spring,2010,18,7,3
4338,1,Spring,2012,7,17,9
4338,2,Spring,2012,7,9,9
4339,1,Spring,2015,7,12,7
4340,1,Spring,2006,10,12,15
4340,2,Spring,2014,10,4,11
4341,1,Spring,2002,19,8,15
4341,2,Spring,2012,19,5,9
4342,1,Fall,2005,11,6,11
4342,2,Fall,2014,11,2,5
4343,1,Fall,2005,11,5,9
4343,2,Spring,2002,11,2,14
4344,1,Fall,2009,2,6,13
4344,2,Spring,2003,2,6,8
4345,1,Spring,2006,11,2,11
4346,1,Fall,2010,10,11,13
4346,2,Spring,2014,10,8,8
4347,1,Fall,2010,11,2,3
4347,2,Fall,2013,11,4,15
4348,1,Fall,2012,11,3,13
4349,1,Fall,2008,10,3,2
4349,2,Spring,2003,10,2,3
4350,1,Fall,2003,7,5,5
4350,2,Fall,2001,7,14,3
4351,1,Spring,2008,7,11,5
4352,1,Fall,2014,19,4,10
4352,2,Spring,2013,19,4,15
4353,1,Fall,2001,11,6,7
4353,2,Spring,2013,11,3,10
4354,1,Spring,2013,19,4,2
4354,2,Spring,2001,19,3,8
4355,1,Fall,2014,11,4,12
4356,1,Spring,2008,2,1,1
4356,2,Fall,2006,2,5,14
4357,1,Spring,2001,2,2,7
4358,1,Spring,2007,18,26,16
4359,1,Spring,2013,2,2,5
4360,1,Fall,2014,18,25,8
4361,1,Spring,2000,10,10,8
4361,2,Fall,2001,10,10,7
4362,1,Fall,2012,11,2,2
4362,2,Fall,2004,11,5,2
4363,1,Spring,2009,18,15,10
4364,1,Fall,2009,10,10,8
4365,1,Spring,2004,10,11,15
4365,2,Fall,2000,10,11,15
4366,1,Spring,2006,10,2,10
4367,1,Fall,2004,7,12,5
4367,2,Spring,2014,7,17,10
1502,1,Fall,2007,11,4,9
1503,1,Spring,2012,7,2,10
1503,2,Spring,2002,7,14,2
1504,1,Fall,2003,19,3,12
1504,2,Fall,2007,19,1,7
1505,1,Spring,2007,7,14,16
1505,2,Fall,2015,7,19,6
1506,1,Fall,2007,11,3,8
1506,2,Spring,2002,11,2,1
1507,1,Fall,2010,7,11,6
1507,2,Fall,2013,7,8,5
1508,1,Spring,2002,11,3,11
1508,2,Spring,2007,11,4,6
1509,1,Fall,2004,18,22,3
1509,2,Spring,2004,18,8,9
1510,1,Fall,2012,10,7,10
1510,2,Fall,2013,10,13,3
1511,1,Fall,2008,18,2,15
1512,1,Spring,2006,19,3,3
1513,1,Spring,2007,2,1,15
1513,2,Spring,2009,2,5,10
1514,1,Fall,2011,11,1,10
1515,1,Spring,2012,10,10,13
1516,1,Fall,2014,7,16,6
1516,2,Fall,2013,7,6,11
1517,1,Spring,2001,19,11,6
1518,1,Fall,2004,11,6,3
1518,2,Fall,2002,11,4,7
1519,1,Spring,2013,18,13,5
1519,2,Fall,2008,18,6,13
1520,1,Spring,2003,18,14,6
1521,1,Spring,2007,10,5,1
1522,1,Fall,2010,11,2,4
1522,2,Fall,2008,11,2,16
1523,1,Spring,2009,19,1,8
1523,2,Fall,2013,19,6,1
1524,1,Fall,2011,18,2,11
1525,1,Spring,2000,2,5,11
1525,2,Spring,2010,2,5,3
1526,1,Spring,2007,7,1,10
1527,1,Spring,2005,10,5,6
1527,2,Fall,2014,10,5,5
1528,1,Fall,2004,2,2,14
1529,1,Fall,2001,11,2,8
1529,2,Fall,2004,11,1,2
1530,1,Spring,2004,11,5,5
1530,2,Spring,2013,11,3,9
1531,1,Fall,2003,11,4,10
1532,1,Fall,2002,2,6,16
1533,1,Fall,2003,2,2,11
1534,1,Spring,2006,11,1,15
1535,1,Fall,2010,7,12,3
1535,2,Spring,2000,7,2,7
1536,1,Spring,2005,7,5,8
1536,2,Fall,2010,7,6,5
1537,1,Spring,2011,2,3,14
1538,1,Fall,2003,10,4,9
1539,1,Fall,2005,10,11,5
1539,2,Fall,2001,10,2,12
1540,1,Spring,2006,18,13,6
1541,1,Fall,2003,19,9,14
1542,1,Spring,2008,7,17,1
1543,1,Spring,2003,10,1,8
1544,1,Spring,2007,18,3,16
1544,2,Fall,2003,18,23,11
1545,1,Spring,2012,11,3,5
1546,1,Fall,2008,11,3,13
1546,2,Spring,2009,11,2,15
1547,1,Fall,2000,10,13,7
1548,1,Spring,2015,18,26,13
1549,1,Spring,2011,11,1,9
1549,2,Spring,2003,11,3,8
1550,1,Fall,2008,19,11,13
1550,2,Fall,2013,19,7,14
1551,1,Spring,2002,7,17,15
1552,1,Spring,2002,19,6,15
1553,1,Spring,2012,11,1,2
1554,1,Fall,2014,7,15,11
1555,1,Fall,2010,18,4,7
1555,2,Spring,2013,18,16,5
1556,1,Spring,2015,11,5,11
1556,2,Spring,2007,11,3,5
1557,1,Fall,2000,7,13,3
1557,2,Spring,2008,7,10,4
1558,1,Spring,2009,2,4,6
1558,2,Spring,2007,2,4,13
1559,1,Spring,2009,2,4,8
1559,2,Fall,2009,2,4,12
1560,1,Fall,2004,2,5,6
1560,2,Fall,2011,2,1,1
1561,1,Fall,2010,10,3,16
1562,1,Fall,2002,2,3,5
1562,2,Fall,2005,2,3,2
1563,1,Spring,2008,2,5,15
1564,1,Spring,2006,7,14,14
1565,1,Fall,2001,2,6,16
1565,2,Fall,2014,2,2,6
1566,1,Spring,2000,19,3,11
1566,2,Fall,2007,19,8,11
1567,1,Fall,2014,19,12,15
1568,1,Spring,2008,2,5,7
1569,1,Spring,2004,10,9,11
1570,1,Spring,2008,18,6,16
1570,2,Fall,2003,18,20,7
1571,1,Fall,2006,2,2,3
1572,1,Fall,2009,19,10,4
1572,2,Fall,2015,19,5,12
1573,1,Spring,2010,11,1,11
1574,1,Fall,2004,7,11,14
1575,1,Spring,2013,18,5,6
1575,2,Spring,2012,18,11,13
1576,1,Fall,2014,7,12,8
1577,1,Fall,2000,11,6,5
1577,2,Spring,2013,11,5,6
1578,1,Fall,2005,19,10,15
1578,2,Fall,2010,19,1,5
1579,1,Spring,2012,18,26,6
1579,2,Spring,2015,18,5,4
1580,1,Fall,2009,11,4,10
1581,1,Spring,2013,19,9,3
1582,1,Fall,2008,11,5,16
1582,2,Spring,2002,11,3,3
1583,1,Spring,2001,11,3,5
1584,1,Fall,2001,10,11,1
1584,2,Fall,2015,10,10,11
1585,1,Spring,2011,11,6,4
1586,1,Fall,2002,7,6,2
1587,1,Spring,2014,18,13,8
1587,2,Fall,2010,18,5,15
1588,1,Spring,2013,18,20,9
1589,1,Fall,2008,18,5,8
1589,2,Fall,2012,18,14,12
1590,1,Spring,2009,19,7,3
1590,2,Fall,2009,19,6,13
1591,1,Fall,2001,2,2,2
1591,2,Spring,2003,2,5,8
1592,1,Fall,2007,11,2,13
1593,1,Fall,2010,11,5,12
1594,1,Spring,2005,18,13,4
1595,1,Fall,2004,2,5,6
1596,1,Spring,2011,19,7,10
1596,2,Spring,2009,19,9,16
1597,1,Fall,2003,11,1,13
1598,1,Spring,2013,19,1,2
1598,2,Spring,2006,19,12,8
1599,1,Spring,2007,11,3,14
1600,1,Fall,2013,2,5,7
1600,2,Fall,2012,2,6,1
1601,1,Spring,2012,7,7,14
1601,2,Fall,2012,7,1,2
1602,1,Spring,2002,11,3,15
1602,2,Fall,2015,11,6,5
1603,1,Spring,2012,18,20,5
1603,2,Fall,2002,18,14,16
1604,1,Fall,2010,10,13,5
1605,1,Fall,2011,7,2,15
1605,2,Fall,2003,7,12,12
1606,1,Fall,2003,11,4,15
1606,2,Fall,2007,11,1,8
1607,1,Fall,2004,19,4,7
1608,1,Fall,2006,19,4,1
1609,1,Fall,2007,19,6,5
1609,2,Fall,2000,19,11,3
1610,1,Fall,2009,2,1,12
1611,1,Fall,2008,7,17,9
1612,1,Spring,2001,7,18,10
1613,1,Spring,2006,18,10,7
1614,1,Spring,2001,2,3,3
1614,2,Fall,2002,2,1,11
1615,1,Fall,2007,10,6,12
1616,1,Fall,2006,7,1,8
1617,1,Spring,2004,19,7,13
1618,1,Spring,2005,10,7,1
1618,2,Fall,2000,10,6,9
1619,1,Fall,2008,7,12,8
1620,1,Fall,2003,19,7,14
1620,2,Spring,2002,19,8,1
1621,1,Spring,2006,2,4,13
1621,2,Spring,2015,2,6,7
1622,1,Spring,2002,7,4,7
1623,1,Fall,2001,2,6,14
1623,2,Spring,2009,2,4,13
1624,1,Spring,2003,18,11,1
1624,2,Spring,2000,18,17,5
1625,1,Spring,2010,2,5,8
1625,2,Spring,2012,2,4,2
1626,1,Spring,2002,2,3,15
1627,1,Spring,2007,11,3,12
1627,2,Fall,2008,11,1,10
1628,1,Spring,2009,10,2,15
1629,1,Fall,2003,7,9,1
1629,2,Spring,2013,7,13,13
2541,1,Fall,2010,10,13,5
1630,1,Fall,2011,11,4,10
1630,2,Spring,2007,11,5,7
1631,1,Spring,2015,11,5,5
2542,1,Spring,2001,10,2,6
1632,1,Spring,2008,19,11,15
1632,2,Fall,2009,19,2,1
2543,1,Fall,2015,2,4,5
2543,2,Fall,2008,2,1,7
1633,1,Spring,2006,2,6,1
2544,1,Spring,2015,19,1,16
1634,1,Fall,2015,11,2,6
2545,1,Fall,2009,18,6,6
2545,2,Fall,2011,18,27,4
1635,1,Spring,2009,7,1,8
1635,2,Spring,2014,7,4,13
1636,1,Fall,2007,19,3,7
2546,1,Fall,2003,2,3,5
2546,2,Fall,2008,2,6,10
2547,1,Spring,2000,10,6,5
1637,1,Fall,2007,10,4,5
1637,2,Fall,2004,10,9,2
2548,1,Fall,2009,11,4,15
1638,1,Fall,2011,18,10,8
1638,2,Spring,2013,18,15,7
2549,1,Fall,2014,11,4,15
2549,2,Fall,2009,11,3,11
1639,1,Fall,2007,7,5,11
1639,2,Spring,2009,7,19,5
2550,1,Fall,2015,11,1,9
1640,1,Fall,2002,2,6,1
2551,1,Fall,2012,19,8,6
2551,2,Spring,2012,19,9,15
1641,1,Spring,2014,10,6,1
1641,2,Fall,2010,10,11,2
2552,1,Fall,2007,10,13,3
2552,2,Spring,2011,10,6,13
1642,1,Fall,2011,10,5,12
1642,2,Fall,2011,10,11,1
2553,1,Spring,2008,19,9,3
1643,1,Fall,2002,19,10,12
2554,1,Fall,2007,10,2,6
1644,1,Fall,2013,10,7,5
1644,2,Spring,2007,10,8,11
2555,1,Spring,2001,18,14,10
2555,2,Fall,2015,18,10,6
1645,1,Spring,2008,11,3,1
1645,2,Spring,2001,11,2,16
2556,1,Fall,2013,18,13,13
2556,2,Fall,2012,18,4,5
1646,1,Fall,2009,18,10,5
1646,2,Spring,2012,18,23,11
2557,1,Spring,2011,10,6,4
1647,1,Fall,2011,2,1,3
2558,1,Fall,2004,19,8,7
2558,2,Spring,2006,19,3,4
1648,1,Spring,2011,18,1,14
2559,1,Spring,2004,19,8,8
2559,2,Fall,2000,19,9,14
1649,1,Spring,2013,19,9,5
1649,2,Spring,2005,19,9,13
2560,1,Fall,2006,2,4,7
2560,2,Spring,2014,2,2,10
1650,1,Spring,2010,19,12,14
1650,2,Fall,2011,19,3,2
2561,1,Fall,2011,2,4,12
2561,2,Spring,2004,2,6,10
1651,1,Spring,2015,18,7,11
2562,1,Spring,2009,7,1,5
2562,2,Fall,2015,7,6,10
2563,1,Spring,2000,18,8,1
1652,1,Spring,2008,18,15,4
1652,2,Spring,2001,18,15,2
2564,1,Spring,2000,18,21,12
1653,1,Fall,2007,18,27,12
1653,2,Fall,2006,18,19,14
2565,1,Spring,2009,11,4,9
1654,1,Fall,2011,2,3,8
2566,1,Fall,2008,7,19,11
2566,2,Spring,2011,7,11,8
1655,1,Spring,2002,2,4,8
1655,2,Spring,2011,2,3,15
2567,1,Fall,2003,11,2,3
2567,2,Spring,2007,11,6,6
1656,1,Fall,2006,7,4,8
1656,2,Fall,2012,7,6,3
2568,1,Fall,2013,11,3,5
1657,1,Fall,2000,11,1,2
1657,2,Spring,2011,11,5,3
2569,1,Spring,2015,11,4,4
2569,2,Spring,2013,11,5,12
1658,1,Spring,2015,10,12,4
2570,1,Spring,2008,19,6,6
2570,2,Fall,2008,19,7,7
1659,1,Fall,2012,2,6,12
2571,1,Spring,2003,10,1,16
2571,2,Fall,2009,10,7,7
1660,1,Spring,2001,11,4,3
1660,2,Fall,2000,11,4,2
2572,1,Fall,2011,11,5,4
1661,1,Fall,2000,18,15,8
1661,2,Fall,2009,18,12,4
2573,1,Fall,2003,7,3,10
2573,2,Spring,2013,7,7,12
1662,1,Spring,2003,10,13,8
2574,1,Fall,2004,19,11,10
1663,1,Spring,2007,7,1,12
1663,2,Fall,2001,7,15,14
2575,1,Spring,2009,19,8,13
2575,2,Fall,2007,19,12,9
1664,1,Spring,2001,11,2,3
2576,1,Spring,2003,7,1,14
1665,1,Fall,2004,18,7,9
1665,2,Spring,2006,18,4,8
2577,1,Fall,2013,18,25,15
1666,1,Fall,2000,10,2,8
1666,2,Spring,2003,10,8,12
2578,1,Spring,2007,18,25,9
2579,1,Fall,2003,19,3,15
1667,1,Spring,2007,19,1,9
2052,1,Spring,2002,19,6,16
2052,2,Fall,2007,19,3,5
1668,1,Fall,2010,7,3,7
2053,1,Fall,2004,18,12,12
2053,2,Spring,2003,18,18,2
1669,1,Fall,2010,10,3,2
1669,2,Fall,2015,10,11,11
2054,1,Fall,2011,18,26,8
1670,1,Fall,2013,7,8,3
2055,1,Fall,2011,2,2,10
2055,2,Fall,2001,2,5,6
1671,1,Fall,2002,7,6,3
1671,2,Spring,2007,7,18,5
2056,1,Fall,2006,7,14,7
1672,1,Fall,2010,10,1,11
1672,2,Spring,2007,10,3,11
2057,1,Spring,2006,18,17,11
2057,2,Fall,2000,18,12,9
1673,1,Fall,2003,19,6,1
1673,2,Fall,2002,19,1,3
2058,1,Fall,2015,7,17,8
2058,2,Spring,2010,7,3,3
1674,1,Fall,2003,19,10,4
1674,2,Spring,2008,19,4,5
2059,1,Spring,2013,11,6,10
2059,2,Spring,2012,11,2,6
1675,1,Fall,2010,11,1,11
2060,1,Fall,2010,10,12,11
2060,2,Fall,2007,10,8,1
1676,1,Spring,2005,2,4,12
1676,2,Spring,2002,2,6,7
2061,1,Fall,2013,19,11,5
1677,1,Fall,2003,2,5,1
2062,1,Spring,2002,10,2,2
2062,2,Fall,2015,10,5,1
1678,1,Fall,2011,18,14,7
2063,1,Spring,2003,7,6,15
2063,2,Spring,2012,7,4,13
1679,1,Spring,2005,11,2,3
1679,2,Spring,2011,11,5,12
2064,1,Fall,2005,10,4,4
2064,2,Fall,2013,10,1,12
1680,1,Fall,2007,10,9,11
2065,1,Fall,2007,11,6,9
1681,1,Fall,2006,7,13,13
2066,1,Spring,2007,19,11,1
2066,2,Fall,2015,19,3,2
1682,1,Spring,2013,19,2,15
2067,1,Spring,2003,19,8,2
1683,1,Spring,2012,7,19,4
1683,2,Spring,2006,7,9,12
2068,1,Fall,2005,19,3,3
1684,1,Spring,2013,11,6,15
2069,1,Spring,2015,10,13,8
1685,1,Fall,2002,10,10,8
1685,2,Spring,2007,10,9,2
2070,1,Spring,2014,10,7,4
1686,1,Fall,2000,2,4,10
2071,1,Spring,2006,18,21,6
1687,1,Spring,2004,2,1,4
1687,2,Fall,2001,2,2,4
2072,1,Fall,2009,11,2,2
2072,2,Fall,2013,11,3,10
1688,1,Spring,2004,18,2,10
1688,2,Fall,2012,18,6,9
2073,1,Fall,2004,11,6,5
2073,2,Fall,2000,11,3,11
1689,1,Fall,2010,11,4,8
2074,1,Spring,2013,19,1,2
2074,2,Spring,2007,19,7,2
1690,1,Spring,2011,10,6,8
1690,2,Spring,2001,10,12,16
2075,1,Spring,2008,10,1,2
2075,2,Spring,2012,10,11,4
1691,1,Spring,2003,7,6,1
1691,2,Fall,2013,7,8,2
2076,1,Fall,2006,2,4,10
2076,2,Fall,2014,2,3,8
1692,1,Fall,2009,2,1,10
2077,1,Fall,2005,2,3,1
1693,1,Fall,2011,18,4,9
2078,1,Fall,2009,2,4,5
1694,1,Fall,2003,11,1,15
1694,2,Fall,2015,11,2,3
2079,1,Fall,2003,18,22,14
2079,2,Spring,2014,18,1,1
1695,1,Spring,2009,11,4,15
1695,2,Spring,2009,11,1,16
2080,1,Spring,2015,11,1,10
1696,1,Fall,2001,2,1,9
1696,2,Spring,2003,2,1,8
2081,1,Spring,2011,10,7,11
1697,1,Fall,2003,2,6,13
1697,2,Fall,2009,2,6,14
2082,1,Fall,2008,2,5,14
1698,1,Fall,2009,10,3,7
1698,2,Spring,2013,10,9,13
2083,1,Fall,2013,18,8,8
2083,2,Fall,2001,18,5,14
1699,1,Fall,2008,18,25,5
1699,2,Spring,2008,18,26,16
2084,1,Fall,2008,7,19,10
1700,1,Spring,2002,19,1,3
2085,1,Fall,2009,7,10,16
2085,2,Fall,2011,7,7,16
1701,1,Spring,2000,7,13,6
2086,1,Fall,2009,10,6,16
1702,1,Spring,2008,18,10,2
1702,2,Fall,2002,18,6,10
2087,1,Spring,2006,11,2,3
1703,1,Spring,2005,7,2,13
2088,1,Fall,2015,11,3,11
2089,1,Fall,2013,10,8,11
2089,2,Spring,2010,10,13,12
1704,1,Spring,2000,19,12,15
1704,2,Fall,2004,19,1,10
2090,1,Fall,2000,18,24,4
1705,1,Fall,2008,10,4,16
1705,2,Spring,2013,10,2,1
2091,1,Spring,2008,11,4,13
2091,2,Fall,2010,11,2,10
1706,1,Fall,2005,7,16,11
1706,2,Spring,2010,7,19,2
2092,1,Fall,2007,7,6,3
2092,2,Spring,2006,7,5,7
1707,1,Spring,2012,2,6,4
1707,2,Spring,2007,2,2,14
2093,1,Spring,2002,7,5,15
1708,1,Spring,2010,18,8,12
1708,2,Fall,2015,18,16,4
2094,1,Spring,2001,2,4,2
2094,2,Spring,2002,2,6,12
1709,1,Fall,2008,11,6,12
2095,1,Spring,2006,11,4,2
2095,2,Spring,2003,11,2,15
1710,1,Fall,2014,2,3,2
1710,2,Spring,2006,2,6,5
2096,1,Spring,2014,19,3,14
2096,2,Spring,2001,19,1,2
1711,1,Spring,2012,19,6,3
1711,2,Spring,2015,19,11,11
2097,1,Spring,2009,7,5,16
2097,2,Fall,2009,7,2,13
1712,1,Spring,2001,2,6,8
1712,2,Fall,2008,2,6,13
2098,1,Spring,2004,18,21,8
1713,1,Fall,2002,18,21,3
2099,1,Spring,2005,19,6,8
1714,1,Fall,2011,18,17,9
2100,1,Spring,2011,18,19,13
2100,2,Fall,2002,18,3,15
1715,1,Fall,2000,18,13,4
1715,2,Fall,2000,18,9,4
2101,1,Fall,2008,18,21,12
1716,1,Spring,2012,7,10,12
2102,1,Spring,2000,11,4,6
2102,2,Fall,2006,11,1,7
1717,1,Fall,2005,19,3,13
2103,1,Spring,2001,2,3,7
2103,2,Spring,2001,2,2,16
1718,1,Spring,2001,19,5,11
2104,1,Spring,2007,18,13,10
1719,1,Spring,2001,11,1,15
2105,1,Fall,2004,7,10,7
1720,1,Fall,2014,18,9,15
1720,2,Fall,2002,18,6,13
2106,1,Fall,2001,19,12,15
2106,2,Fall,2013,19,5,4
1721,1,Spring,2003,10,10,5
2107,1,Spring,2012,2,5,5
1722,1,Spring,2002,2,2,8
1722,2,Spring,2013,2,2,14
2108,1,Spring,2008,7,15,13
2108,2,Fall,2003,7,3,16
1723,1,Spring,2009,18,15,12
2109,1,Spring,2006,11,1,2
1724,1,Fall,2012,19,10,6
2110,1,Spring,2003,10,8,1
1725,1,Spring,2013,11,1,4
1725,2,Spring,2008,11,5,9
2111,1,Spring,2007,18,12,16
1726,1,Fall,2003,11,3,2
1726,2,Fall,2001,11,3,3
2112,1,Fall,2012,10,12,5
1727,1,Fall,2002,2,1,6
1727,2,Fall,2005,2,4,16
2113,1,Spring,2007,7,8,1
2113,2,Spring,2008,7,10,11
1728,1,Spring,2012,11,1,4
1728,2,Fall,2001,11,5,7
2114,1,Fall,2006,19,8,4
1729,1,Spring,2003,7,1,3
2115,1,Fall,2011,19,2,5
2115,2,Fall,2013,19,9,8
1730,1,Spring,2015,2,1,15
2116,1,Fall,2015,11,1,3
2116,2,Fall,2007,11,6,12
1731,1,Spring,2004,19,2,12
1731,2,Fall,2010,19,10,1
2117,1,Spring,2004,7,17,15
2117,2,Spring,2001,7,15,10
1732,1,Fall,2008,18,23,14
2118,1,Fall,2000,2,5,6
2118,2,Fall,2001,2,3,1
1733,1,Spring,2007,2,5,3
2119,1,Fall,2002,19,2,8
2119,2,Fall,2013,19,6,4
1734,1,Fall,2014,19,8,4
1734,2,Fall,2004,19,10,10
2120,1,Spring,2007,2,2,5
1735,1,Spring,2011,10,6,6
2121,1,Spring,2012,7,5,4
1736,1,Fall,2000,11,6,14
1736,2,Fall,2000,11,1,11
2122,1,Fall,2009,10,7,15
2122,2,Spring,2006,10,5,15
1737,1,Fall,2002,18,12,11
2123,1,Fall,2008,19,8,8
2123,2,Spring,2005,19,8,13
1738,1,Spring,2009,10,10,16
1738,2,Fall,2000,10,6,16
2124,1,Fall,2003,10,5,6
2124,2,Spring,2007,10,3,15
1739,1,Fall,2006,18,3,10
1739,2,Fall,2004,18,5,4
2125,1,Spring,2014,7,11,7
1740,1,Spring,2014,18,21,15
1740,2,Fall,2013,18,12,16
2126,1,Fall,2003,19,2,16
2126,2,Spring,2007,19,2,3
1741,1,Fall,2013,10,6,10
1741,2,Spring,2006,10,11,8
2127,1,Spring,2011,2,6,2
1742,1,Fall,2012,10,9,4
2128,1,Fall,2000,2,5,12
1743,1,Spring,2012,2,5,5
2129,1,Spring,2006,7,9,16
2129,2,Spring,2012,7,7,7
1744,1,Fall,2004,18,8,15
2130,1,Fall,2008,2,1,10
1745,1,Fall,2007,10,5,13
1745,2,Spring,2011,10,8,16
2131,1,Fall,2011,7,15,9
2131,2,Fall,2001,7,18,13
1746,1,Spring,2012,7,2,4
2132,1,Fall,2005,11,4,11
2132,2,Spring,2006,11,5,9
1747,1,Spring,2015,11,5,8
2133,1,Spring,2009,18,22,6
1748,1,Spring,2005,19,1,6
1748,2,Fall,2004,19,5,3
2134,1,Spring,2001,7,7,9
2134,2,Fall,2008,7,10,16
1749,1,Spring,2008,7,8,8
1749,2,Spring,2002,7,16,11
2135,1,Spring,2012,11,3,15
1750,1,Spring,2001,10,9,7
1750,2,Fall,2013,10,13,13
2136,1,Fall,2004,2,5,3
2136,2,Spring,2011,2,1,9
1751,1,Spring,2001,18,20,12
1751,2,Spring,2001,18,7,2
2137,1,Spring,2003,10,13,16
1752,1,Spring,2007,18,18,6
1752,2,Fall,2005,18,7,3
2138,1,Fall,2006,11,2,11
2138,2,Fall,2010,11,4,3
1753,1,Fall,2014,19,10,10
1753,2,Fall,2012,19,4,16
2139,1,Spring,2012,2,3,6
1754,1,Spring,2000,2,3,6
2140,1,Spring,2001,19,12,12
2140,2,Spring,2010,19,11,9
1755,1,Fall,2014,2,6,4
2141,1,Fall,2008,11,4,2
2141,2,Fall,2002,11,6,11
1756,1,Spring,2014,18,10,1
2142,1,Fall,2013,11,1,10
2142,2,Spring,2012,11,1,6
1757,1,Fall,2010,11,3,15
1757,2,Spring,2007,11,2,4
2143,1,Spring,2005,11,1,13
2143,2,Spring,2000,11,1,12
1758,1,Fall,2010,18,19,14
2144,1,Fall,2014,19,2,13
2144,2,Spring,2013,19,2,2
1759,1,Fall,2010,7,2,12
2145,1,Spring,2002,7,5,6
2145,2,Spring,2006,7,6,14
1760,1,Fall,2012,19,4,12
2146,1,Spring,2005,19,5,6
1761,1,Spring,2011,18,15,2
1761,2,Fall,2003,18,20,13
2147,1,Spring,2008,19,12,6
1762,1,Spring,2012,11,2,2
2148,1,Fall,2003,2,3,8
2148,2,Spring,2005,2,1,6
1763,1,Fall,2002,7,4,7
2149,1,Spring,2015,18,25,9
2149,2,Spring,2010,18,3,10
1764,1,Spring,2006,7,6,10
1764,2,Spring,2001,7,17,5
2150,1,Fall,2008,11,1,8
2150,2,Spring,2001,11,6,10
1765,1,Fall,2010,19,4,16
2151,1,Spring,2008,10,10,1
1766,1,Fall,2010,2,6,5
1766,2,Fall,2015,2,2,3
2152,1,Spring,2000,2,5,6
2152,2,Fall,2005,2,4,5
1767,1,Fall,2015,11,2,10
